cluster_id,transform_name,edge,leg,status,fail_type,fail_msg,ddg_estimate,ddg_uncertainty,result_location,wall_clock_s,gpu_name,gpu_capability,gpu_memory_mb,server,slot,num_job_starts,exit_code,wall_clock_h
439,rbfe_OADMET-0006577_complex_OADMET-0006197_complex,rbfe_OADMET-0006577_OADMET-0006197,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,1899,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_1@amuraligpu4000.chtc.wisc.edu,11,1,0.5275
439,rbfe_OADMET-0006577_solvent_OADMET-0006169_solvent,rbfe_OADMET-0006577_OADMET-0006169,solvent,COMPLETED,,,34.267108617045444,0.0,inner,3363,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_1@gpulab2003.chtc.wisc.edu,1,0,0.9341666666666667
439,rbfe_OADMET-0006577_solvent_OADMET-0006197_solvent,rbfe_OADMET-0006577_OADMET-0006197,solvent,COMPLETED,,,109.18138942716303,0.0,inner,5225,Tesla P100-PCIE-16GB,6.0,16269,gpu2001.chtc.wisc.edu,slot2_1@gpu2001.chtc.wisc.edu,1,0,1.4513888888888888
439,rbfe_OCNT-2316154_complex_OADMET-0006163_complex,rbfe_OCNT-2316154_OADMET-0006163,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,2607,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_2@amuraligpu4000.chtc.wisc.edu,13,1,0.7241666666666666
439,rbfe_OCNT-2316154_solvent_OADMET-0006163_solvent,rbfe_OCNT-2316154_OADMET-0006163,solvent,COMPLETED,,,19.17218420521237,0.0,inner,2269,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_9@jcaicedogpu0001.chtc.wisc.edu,1,0,0.6302777777777778
44,rbfe_OCNT-2312239_complex_OADMET-0006573_complex,rbfe_OCNT-2312239_OADMET-0006573,complex,COMPLETED,,,63.50480469602785,0.0,inner,10965,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_5@gpulab2001.chtc.wisc.edu,1,0,3.0458333333333334
44,rbfe_OCNT-2312239_solvent_OADMET-0006573_solvent,rbfe_OCNT-2312239_OADMET-0006573,solvent,COMPLETED,,,58.96788283926182,0.0,inner,2428,NVIDIA L40S,8.9,45460,gpu4006.chtc.wisc.edu,slot2_1@gpu4006.chtc.wisc.edu,1,0,0.6744444444444444
443,rbfe_OADMET-0006298_complex_OADMET-0006249_complex,rbfe_OADMET-0006298_OADMET-0006249,complex,COMPLETED,,,-94.83910690108041,0.0,inner,7553,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_4@gpu4000.chtc.wisc.edu,1,0,2.0980555555555553
443,rbfe_OADMET-0006298_solvent_OADMET-0006249_solvent,rbfe_OADMET-0006298_OADMET-0006249,solvent,COMPLETED,,,-95.9572498711823,0.0,inner,2821,NVIDIA H100 80GB HBM3,9.0,81081,glidein_113133_165834375@gpu021.rci.montana.edu,slot1_1@glidein_113133_165834375@gpu021.rci.montana.edu,1,0,0.7836111111111111
443,rbfe_OADMET-0006305_complex_OCNT-2310554_complex,rbfe_OADMET-0006305_OCNT-2310554,complex,COMPLETED,,,-118.08002960900417,0.0,inner,12422,NVIDIA A100 80GB PCIe,8.0,81153,glidein_1551287_67230680@rails07,slot1_2@glidein_1551287_67230680@rails07,1,0,3.4505555555555554
443,rbfe_OADMET-0006305_solvent_OCNT-2310554_solvent,rbfe_OADMET-0006305_OCNT-2310554,solvent,COMPLETED,,,-119.40908905193261,0.0,inner,3367,Quadro RTX 6000,7.5,22684,glidein_1740700_33992350@qa-rtx6k-030.crc.nd.edu,slot1_1@glidein_1740700_33992350@qa-rtx6k-030.crc.nd.edu,1,0,0.9352777777777778
443,rbfe_OADMET-0006328_complex_OADMET-0006298_complex,rbfe_OADMET-0006328_OADMET-0006298,complex,COMPLETED,,,55.48437979866079,0.0,inner,8156,NVIDIA L40S,8.9,45468,gchrysosgpu4000.chtc.wisc.edu,backfill1_1@gchrysosgpu4000.chtc.wisc.edu,1,0,2.2655555555555558
443,rbfe_OADMET-0006328_solvent_OADMET-0006298_solvent,rbfe_OADMET-0006328_OADMET-0006298,solvent,COMPLETED,,,53.373083557964804,0.0,inner,3087,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_8@jcaicedogpu0001.chtc.wisc.edu,1,0,0.8575
443,rbfe_OADMET-0006582_complex_OADMET-0006260_complex,rbfe_OADMET-0006582_OADMET-0006260,complex,COMPLETED,,,-35.93979240878021,0.0,inner,7399,NVIDIA L40S,8.9,45468,gchrysosgpu4000.chtc.wisc.edu,backfill1_3@gchrysosgpu4000.chtc.wisc.edu,1,0,2.055277777777778
443,rbfe_OADMET-0006582_solvent_OADMET-0006260_solvent,rbfe_OADMET-0006582_OADMET-0006260,solvent,COMPLETED,,,-35.56803088076414,0.0,inner,2280,NVIDIA L40,8.9,45468,dsigpu4001.chtc.wisc.edu,slot2_10@dsigpu4001.chtc.wisc.edu,1,0,0.6333333333333333
443,rbfe_OCNT-2310554_complex_OADMET-0006158_complex,rbfe_OCNT-2310554_OADMET-0006158,complex,COMPLETED,,,111.66983420390062,0.0,inner,7488,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_7@jcaicedogpu0004.chtc.wisc.edu,1,0,2.08
443,rbfe_OCNT-2310554_complex_OADMET-0006260_complex,rbfe_OCNT-2310554_OADMET-0006260,complex,COMPLETED,,,112.84094122530038,0.0,inner,8446,NVIDIA H200,9.0,143166,mrudolphgpu4000.chtc.wisc.edu,backfill1_3@mrudolphgpu4000.chtc.wisc.edu,1,0,2.346111111111111
443,rbfe_OCNT-2310554_complex_OADMET-0006298_complex,rbfe_OCNT-2310554_OADMET-0006298,complex,COMPLETED,,,147.64093360461555,0.0,inner,8315,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_8@jcaicedogpu0004.chtc.wisc.edu,1,0,2.3097222222222222
443,rbfe_OCNT-2310554_solvent_OADMET-0006158_solvent,rbfe_OCNT-2310554_OADMET-0006158,solvent,COMPLETED,,,111.48830394923581,0.0,inner,2863,NVIDIA H100 80GB HBM3,9.0,81081,glidein_32138_434170212@gpu021.rci.montana.edu,slot1_1@glidein_32138_434170212@gpu021.rci.montana.edu,1,0,0.7952777777777778
443,rbfe_OCNT-2310554_solvent_OADMET-0006260_solvent,rbfe_OCNT-2310554_OADMET-0006260,solvent,COMPLETED,,,111.62988529926683,0.0,inner,2440,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_9@gpu4000.chtc.wisc.edu,1,0,0.6777777777777778
443,rbfe_OCNT-2310554_solvent_OADMET-0006298_solvent,rbfe_OCNT-2310554_OADMET-0006298,solvent,COMPLETED,,,151.15546711678985,0.0,inner,4491,NVIDIA GeForce RTX 2080 Ti,7.5,11004,ahlquist0000.chtc.wisc.edu,backfill1_8@ahlquist0000.chtc.wisc.edu,1,0,1.2475
444,rbfe_OADMET-0006184_complex_OADMET-0006157_complex,rbfe_OADMET-0006184_OADMET-0006157,complex,COMPLETED,,,-9.366350434521678,0.0,inner,8761,NVIDIA H100 80GB HBM3,9.0,81089,gpu4003.chtc.wisc.edu,slot2_5@gpu4003.chtc.wisc.edu,1,0,2.433611111111111
444,rbfe_OADMET-0006184_complex_OADMET-0006605_complex,rbfe_OADMET-0006184_OADMET-0006605,complex,COMPLETED,,,-28.335543917851762,0.0,inner,9364,NVIDIA H100 80GB HBM3,9.0,81081,glidein_786255_56325500@rails06,slot1_1@glidein_786255_56325500@rails06,1,0,2.601111111111111
444,rbfe_OADMET-0006184_complex_OCNT-2316690_complex,rbfe_OADMET-0006184_OCNT-2316690,complex,COMPLETED,,,-1.3354639621816407,0.0,inner,11390,NVIDIA A40,8.6,45739,glidein_1545382_715862460@gpu01,slot1_2@glidein_1545382_715862460@gpu01,1,0,3.1638888888888888
444,rbfe_OADMET-0006184_solvent_OADMET-0006157_solvent,rbfe_OADMET-0006184_OADMET-0006157,solvent,COMPLETED,,,-8.052234832125908,0.0,inner,2937,NVIDIA A40,8.6,45739,glidein_3062367_187566720@gpu03,slot1_2@glidein_3062367_187566720@gpu03,1,0,0.8158333333333333
444,rbfe_OADMET-0006184_solvent_OADMET-0006605_solvent,rbfe_OADMET-0006184_OADMET-0006605,solvent,COMPLETED,,,-30.104559634622532,0.0,top,4425,NVIDIA A100-SXM4-40GB,8.0,40442,coba2000.chtc.wisc.edu,backfill1_3@coba2000.chtc.wisc.edu,11,2,1.2291666666666667
444,rbfe_OADMET-0006184_solvent_OCNT-2316690_solvent,rbfe_OADMET-0006184_OCNT-2316690,solvent,COMPLETED,,,-0.798090449484222,0.0,inner,2226,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_6@gpu4000.chtc.wisc.edu,1,0,0.6183333333333333
448,rbfe_OADMET-0006267_complex_OADMET-0006152_complex,rbfe_OADMET-0006267_OADMET-0006152,complex,COMPLETED,,,-0.2911016841421284,0.0,inner,11087,NVIDIA GeForce RTX 2080 Ti,7.5,11004,ahlquist0000.chtc.wisc.edu,backfill1_2@ahlquist0000.chtc.wisc.edu,1,0,3.0797222222222222
448,rbfe_OADMET-0006267_solvent_OADMET-0006152_solvent,rbfe_OADMET-0006267_OADMET-0006152,solvent,COMPLETED,,,-2.2739893813693617,0.0,inner,3060,NVIDIA GeForce RTX 2080 Ti,7.5,11004,glidein_1044378_60914000@vetsigian0001.chtc.wisc.edu,slot1_1@glidein_1044378_60914000@vetsigian0001.chtc.wisc.edu,1,0,0.85
448,rbfe_OADMET-0006377_complex_OADMET-0006152_complex,rbfe_OADMET-0006377_OADMET-0006152,complex,COMPLETED,,,5.64482321788918,0.0,inner,12340,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_1@gpulab2001.chtc.wisc.edu,1,0,3.4277777777777776
448,rbfe_OADMET-0006377_complex_OADMET-0006247_complex,rbfe_OADMET-0006377_OADMET-0006247,complex,COMPLETED,,,-54.074527579066874,0.0,top,13058,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_5@gpu4002.chtc.wisc.edu,11,2,3.627222222222222
448,rbfe_OADMET-0006377_solvent_OADMET-0006152_solvent,rbfe_OADMET-0006377_OADMET-0006152,solvent,COMPLETED,,,2.5633725710120396,0.0,inner,2263,NVIDIA L40S,8.9,45460,gpu4006.chtc.wisc.edu,slot2_2@gpu4006.chtc.wisc.edu,1,0,0.6286111111111111
448,rbfe_OADMET-0006377_solvent_OADMET-0006247_solvent,rbfe_OADMET-0006377_OADMET-0006247,solvent,COMPLETED,,,-55.071744173602845,0.0,inner,2163,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_2@jcaicedogpu0004.chtc.wisc.edu,1,0,0.6008333333333333
448,rbfe_OADMET-0006391_complex_OADMET-0006377_complex,rbfe_OADMET-0006391_OADMET-0006377,complex,FAILED,IndexError,list index out of range,,,,4,NVIDIA L40S,8.9,45460,dbrundagegpu5000.chtc.wisc.edu,backfill1_1@dbrundagegpu5000.chtc.wisc.edu,11,2,0.0011111111111111111
448,rbfe_OADMET-0006391_solvent_OADMET-0006377_solvent,rbfe_OADMET-0006391_OADMET-0006377,solvent,FAILED,IndexError,list index out of range,,,,15,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_3@zliu-chtcgpu5000.chtc.wisc.edu,11,1,0.004166666666666667
448,rbfe_OADMET-0006483_complex_OADMET-0006377_complex,rbfe_OADMET-0006483_OADMET-0006377,complex,COMPLETED,,,31.902767900766538,0.0,inner,8352,NVIDIA L40S,8.9,45468,mkhodakgpu4000.chtc.wisc.edu,backfill1_1@mkhodakgpu4000.chtc.wisc.edu,1,0,2.32
448,rbfe_OADMET-0006483_solvent_OADMET-0006377_solvent,rbfe_OADMET-0006483_OADMET-0006377,solvent,COMPLETED,,,31.81455385257617,0.0,inner,2424,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_3@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,0.6733333333333333
448,rbfe_OADMET-0006502_complex_OADMET-0006267_complex,rbfe_OADMET-0006502_OADMET-0006267,complex,COMPLETED,,,-4.244787420044575,0.0,inner,11002,NVIDIA GeForce RTX 2080 Ti,7.5,11004,vetsigian0001.chtc.wisc.edu,slot2_5@vetsigian0001.chtc.wisc.edu,1,0,3.056111111111111
448,rbfe_OADMET-0006502_solvent_OADMET-0006267_solvent,rbfe_OADMET-0006502_OADMET-0006267,solvent,COMPLETED,,,-2.088022806705015,0.0,top,2235,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_5@gpu4002.chtc.wisc.edu,11,2,0.6208333333333333
448,rbfe_OADMET-0006598_complex_OADMET-0006152_complex,rbfe_OADMET-0006598_OADMET-0006152,complex,COMPLETED,,,10.998901123872802,0.0,inner,17371,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_1@gitter0000.chtc.wisc.edu,1,0,4.825277777777778
448,rbfe_OADMET-0006598_solvent_OADMET-0006152_solvent,rbfe_OADMET-0006598_OADMET-0006152,solvent,COMPLETED,,,14.481108274655064,0.0,inner,2180,NVIDIA L40S,8.9,45468,jcaicedogpu0003.chtc.wisc.edu,backfill1_1@jcaicedogpu0003.chtc.wisc.edu,1,0,0.6055555555555555
448,rbfe_OCNT-2318346_complex_OADMET-0006377_complex,rbfe_OCNT-2318346_OADMET-0006377,complex,COMPLETED,,,-8.059790275442753,0.0,inner,11907,Quadro RTX 6000,7.5,22684,glidein_527408_867287106@qa-rtx6k-029.crc.nd.edu,slot1_1@glidein_527408_867287106@qa-rtx6k-029.crc.nd.edu,1,0,3.3075
448,rbfe_OCNT-2318346_solvent_OADMET-0006377_solvent,rbfe_OCNT-2318346_OADMET-0006377,solvent,COMPLETED,,,-6.958263284683636,0.0,inner,2699,NVIDIA H100 80GB HBM3,9.0,81110,Colgate-CCARE-EP.3dd51df4d4e0,slot1_1@Colgate-CCARE-EP.3dd51df4d4e0,1,0,0.7497222222222222
450,rbfe_OADMET-0006440_complex_OADMET-0006532_complex,rbfe_OADMET-0006440_OADMET-0006532,complex,COMPLETED,,,-12.132086565952344,0.0,top,8334,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_5@gpu4002.chtc.wisc.edu,11,2,2.315
450,rbfe_OADMET-0006440_solvent_OADMET-0006532_solvent,rbfe_OADMET-0006440_OADMET-0006532,solvent,COMPLETED,,,-15.618204979501634,0.0,top,2278,NVIDIA A100-SXM4-80GB,8.0,81154,gpu2008.chtc.wisc.edu,slot2_3@gpu2008.chtc.wisc.edu,11,2,0.6327777777777778
450,rbfe_OADMET-0006532_complex_OADMET-0006150_complex,rbfe_OADMET-0006532_OADMET-0006150,complex,COMPLETED,,,-126.335413124936,0.0,inner,7411,NVIDIA L40S,8.9,45468,jcaicedogpu0004.chtc.wisc.edu,backfill1_6@jcaicedogpu0004.chtc.wisc.edu,1,0,2.058611111111111
450,rbfe_OADMET-0006532_complex_OADMET-0006559_complex,rbfe_OADMET-0006532_OADMET-0006559,complex,COMPLETED,,,-211.74378750680748,0.0,inner,8374,NVIDIA H200,9.0,143166,ssilwalgpu4000.chtc.wisc.edu,backfill1_4@ssilwalgpu4000.chtc.wisc.edu,1,0,2.326111111111111
450,rbfe_OADMET-0006532_solvent_OADMET-0006150_solvent,rbfe_OADMET-0006532_OADMET-0006150,solvent,COMPLETED,,,-129.33422188544827,0.0,inner,3449,NVIDIA A100-SXM4-40GB,8.0,40442,coba2000.chtc.wisc.edu,backfill1_2@coba2000.chtc.wisc.edu,1,0,0.9580555555555555
450,rbfe_OADMET-0006532_solvent_OADMET-0006559_solvent,rbfe_OADMET-0006532_OADMET-0006559,solvent,COMPLETED,,,-218.18178937358402,0.0,inner,2297,NVIDIA L40S,8.9,45468,mrudolphgpu4001.chtc.wisc.edu,backfill1_2@mrudolphgpu4001.chtc.wisc.edu,1,0,0.6380555555555556
450,rbfe_OCNT-2309628_complex_OADMET-0006532_complex,rbfe_OCNT-2309628_OADMET-0006532,complex,COMPLETED,,,-7.433256127888891,0.0,inner,7713,NVIDIA L40S,8.9,45460,dbrundagegpu5000.chtc.wisc.edu,backfill1_1@dbrundagegpu5000.chtc.wisc.edu,1,0,2.1425
450,rbfe_OCNT-2309628_solvent_OADMET-0006532_solvent,rbfe_OCNT-2309628_OADMET-0006532,solvent,COMPLETED,,,-11.052497838017635,0.0,top,2357,NVIDIA L40,8.9,45468,jcaicedogpu0000.chtc.wisc.edu,backfill1_3@jcaicedogpu0000.chtc.wisc.edu,1,0,0.6547222222222222
454,rbfe_OADMET-0006170_complex_OADMET-0006135_complex,rbfe_OADMET-0006170_OADMET-0006135,complex,COMPLETED,,,-34.852807117880396,0.0,inner,19718,Tesla P100-PCIE-16GB,6.0,16269,gpu2000.chtc.wisc.edu,slot2_2@gpu2000.chtc.wisc.edu,1,0,5.477222222222222
454,rbfe_OADMET-0006170_solvent_OADMET-0006135_solvent,rbfe_OADMET-0006170_OADMET-0006135,solvent,COMPLETED,,,-28.946325550606023,0.0,inner,2639,NVIDIA A100-SXM4-40GB,8.0,40441,glidein_3254553_422831079@gpu014.rci.montana.edu,slot1_1@glidein_3254553_422831079@gpu014.rci.montana.edu,2,0,0.7330555555555556
454,rbfe_OADMET-0006463_complex_OADMET-0006135_complex,rbfe_OADMET-0006463_OADMET-0006135,complex,COMPLETED,,,29.941559671937124,0.0,inner,10177,NVIDIA H200,9.0,143166,gpu4004.chtc.wisc.edu,backfill1_6@gpu4004.chtc.wisc.edu,1,0,2.8269444444444445
454,rbfe_OADMET-0006463_complex_OADMET-0006146_complex,rbfe_OADMET-0006463_OADMET-0006146,complex,COMPLETED,,,-55.90876358266076,0.0,inner,9231,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_2@zliu-chtcgpu5000.chtc.wisc.edu,1,0,2.5641666666666665
454,rbfe_OADMET-0006463_complex_OADMET-0006257_complex,rbfe_OADMET-0006463_OADMET-0006257,complex,COMPLETED,,,-16.659555860878815,0.0,inner,8543,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_4@blengerichgpu4000.chtc.wisc.edu,1,0,2.3730555555555557
454,rbfe_OADMET-0006463_complex_OADMET-0006504_complex,rbfe_OADMET-0006463_OADMET-0006504,complex,COMPLETED,,,35.80990084134479,0.0,inner,9384,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_8@blengerichgpu4000.chtc.wisc.edu,1,0,2.6066666666666665
454,rbfe_OADMET-0006463_complex_OADMET-0006610_complex,rbfe_OADMET-0006463_OADMET-0006610,complex,COMPLETED,,,19.020094008770545,0.0,top,9414,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,2.615
454,rbfe_OADMET-0006463_solvent_OADMET-0006135_solvent,rbfe_OADMET-0006463_OADMET-0006135,solvent,COMPLETED,,,33.120655004795466,0.0,inner,3227,NVIDIA H100 80GB HBM3,9.0,81081,glidein_2626835_365211279@rails05,slot1_1@glidein_2626835_365211279@rails05,1,0,0.8963888888888889
454,rbfe_OADMET-0006463_solvent_OADMET-0006146_solvent,rbfe_OADMET-0006463_OADMET-0006146,solvent,COMPLETED,,,-52.056152953789,0.0,inner,3257,NVIDIA H100 80GB HBM3,9.0,81081,glidein_23344_39494468@gpu021.rci.montana.edu,slot1_1@glidein_23344_39494468@gpu021.rci.montana.edu,2,0,0.9047222222222222
454,rbfe_OADMET-0006463_solvent_OADMET-0006257_solvent,rbfe_OADMET-0006463_OADMET-0006257,solvent,COMPLETED,,,-5.215971492041788,0.0,inner,2239,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_1@blengerichgpu4000.chtc.wisc.edu,1,0,0.6219444444444444
454,rbfe_OADMET-0006463_solvent_OADMET-0006504_solvent,rbfe_OADMET-0006463_OADMET-0006504,solvent,COMPLETED,,,34.81325097744412,0.0,inner,3105,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_2@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,0.8625
454,rbfe_OADMET-0006463_solvent_OADMET-0006610_solvent,rbfe_OADMET-0006463_OADMET-0006610,solvent,COMPLETED,,,22.921827798954773,0.0,inner,3079,NVIDIA L40S,8.9,45460,dbrundagegpu5000.chtc.wisc.edu,backfill1_8@dbrundagegpu5000.chtc.wisc.edu,1,0,0.8552777777777778
454,rbfe_OCNT-2318059_complex_OADMET-0006146_complex,rbfe_OCNT-2318059_OADMET-0006146,complex,COMPLETED,,,-86.85794683066463,0.0,inner,9537,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_4@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,2.6491666666666664
454,rbfe_OCNT-2318059_solvent_OADMET-0006146_solvent,rbfe_OCNT-2318059_OADMET-0006146,solvent,COMPLETED,,,-85.08256246919339,0.0,inner,2273,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_5@amuraligpu4000.chtc.wisc.edu,1,0,0.6313888888888889
455,rbfe_OADMET-0006425_complex_OADMET-0006145_complex,rbfe_OADMET-0006425_OADMET-0006145,complex,COMPLETED,,,33.13294696395489,0.0,inner,9662,NVIDIA H200,9.0,143166,gpu4004.chtc.wisc.edu,backfill1_2@gpu4004.chtc.wisc.edu,1,0,2.6838888888888888
455,rbfe_OADMET-0006425_complex_OADMET-0006359_complex,rbfe_OADMET-0006425_OADMET-0006359,complex,COMPLETED,,,31.28157586396553,0.0,inner,8173,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_4@zliu-chtcgpu5000.chtc.wisc.edu,1,0,2.270277777777778
455,rbfe_OADMET-0006425_complex_OADMET-0006364_complex,rbfe_OADMET-0006425_OADMET-0006364,complex,COMPLETED,,,43.06907554306619,0.0,inner,10065,NVIDIA H100 80GB HBM3,9.0,81081,glidein_2924630_444049500@rails04,slot1_2@glidein_2924630_444049500@rails04,1,0,2.7958333333333334
455,rbfe_OADMET-0006425_complex_OADMET-0006543_complex,rbfe_OADMET-0006425_OADMET-0006543,complex,COMPLETED,,,-85.91137432562738,0.0,inner,9206,NVIDIA L40,8.9,45468,dsigpu4002.chtc.wisc.edu,slot2_5@dsigpu4002.chtc.wisc.edu,1,0,2.5572222222222223
455,rbfe_OADMET-0006425_solvent_OADMET-0006145_solvent,rbfe_OADMET-0006425_OADMET-0006145,solvent,COMPLETED,,,23.25237195115706,0.0,inner,2788,NVIDIA L40,8.9,45468,dsigpu4002.chtc.wisc.edu,slot2_8@dsigpu4002.chtc.wisc.edu,1,0,0.7744444444444445
455,rbfe_OADMET-0006425_solvent_OADMET-0006359_solvent,rbfe_OADMET-0006425_OADMET-0006359,solvent,COMPLETED,,,23.99713717539083,0.0,inner,2266,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_6@zliu-chtcgpu5000.chtc.wisc.edu,1,0,0.6294444444444445
455,rbfe_OADMET-0006425_solvent_OADMET-0006364_solvent,rbfe_OADMET-0006425_OADMET-0006364,solvent,COMPLETED,,,47.65492405390533,0.0,top,4221,NVIDIA RTX A5000,8.6,24361,glidein_2870973_331091540@gpu09,slot1_1@glidein_2870973_331091540@gpu09,1,0,1.1725
455,rbfe_OADMET-0006425_solvent_OADMET-0006543_solvent,rbfe_OADMET-0006425_OADMET-0006543,solvent,COMPLETED,,,-91.89407453612901,0.0,top,4478,NVIDIA RTX A5000,8.6,24361,glidein_2245716_114722816@gpu05,slot1_3@glidein_2245716_114722816@gpu05,1,0,1.2438888888888888
455,rbfe_OADMET-0006508_complex_OADMET-0006425_complex,rbfe_OADMET-0006508_OADMET-0006425,complex,COMPLETED,,,-83.12691554852235,0.0,inner,8519,NVIDIA L40S,8.9,45468,jcaicedogpu0003.chtc.wisc.edu,backfill1_8@jcaicedogpu0003.chtc.wisc.edu,1,0,2.366388888888889
455,rbfe_OADMET-0006508_solvent_OADMET-0006425_solvent,rbfe_OADMET-0006508_OADMET-0006425,solvent,COMPLETED,,,-83.80749418766253,0.0,top,3847,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,1.0686111111111112
455,rbfe_OADMET-0006576_complex_OADMET-0006508_complex,rbfe_OADMET-0006576_OADMET-0006508,complex,COMPLETED,,,37.02193926816504,0.0,inner,13133,NVIDIA A100-SXM4-80GB,8.0,81156,glidein_21050_271425591@spark-agpu225.chtc.wisc.edu,slot1_1@glidein_21050_271425591@spark-agpu225.chtc.wisc.edu,1,0,3.6480555555555556
455,rbfe_OADMET-0006576_complex_OCNT-2311292_complex,rbfe_OADMET-0006576_OCNT-2311292,complex,COMPLETED,,,-20.197493329601816,0.0,inner,13228,NVIDIA RTX A5000,8.6,24361,glidein_795025_64906636@gpu07,slot1_1@glidein_795025_64906636@gpu07,1,0,3.6744444444444446
455,rbfe_OADMET-0006576_solvent_OADMET-0006508_solvent,rbfe_OADMET-0006576_OADMET-0006508,solvent,COMPLETED,,,37.42091945541746,0.0,inner,2136,NVIDIA L40S,8.9,45458,glidein_2882936_199762243@gpu03,slot1_1@glidein_2882936_199762243@gpu03,1,0,0.5933333333333334
455,rbfe_OADMET-0006576_solvent_OCNT-2311292_solvent,rbfe_OADMET-0006576_OCNT-2311292,solvent,COMPLETED,,,-21.129711488764887,0.0,inner,2381,NVIDIA L40,8.9,45468,jcaicedogpu0000.chtc.wisc.edu,backfill1_8@jcaicedogpu0000.chtc.wisc.edu,1,0,0.6613888888888889
455,rbfe_OADMET-0006614_complex_OADMET-0006359_complex,rbfe_OADMET-0006614_OADMET-0006359,complex,COMPLETED,,,29.123714411670658,0.0,inner,8252,NVIDIA L40,8.9,45468,xhuanggpu4001.chtc.wisc.edu,backfill1_7@xhuanggpu4001.chtc.wisc.edu,1,0,2.292222222222222
455,rbfe_OADMET-0006614_solvent_OADMET-0006359_solvent,rbfe_OADMET-0006614_OADMET-0006359,solvent,COMPLETED,,,28.63461372738143,0.0,top,2498,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,0.6938888888888889
455,rbfe_OCNT-2316432_complex_OADMET-0006425_complex,rbfe_OCNT-2316432_OADMET-0006425,complex,COMPLETED,,,-51.18843179109676,0.0,inner,8923,NVIDIA L40,8.9,45468,dsigpu4000.chtc.wisc.edu,slot2_10@dsigpu4000.chtc.wisc.edu,1,0,2.4786111111111113
455,rbfe_OCNT-2316432_solvent_OADMET-0006425_solvent,rbfe_OCNT-2316432_OADMET-0006425,solvent,COMPLETED,,,-44.79970109700141,0.0,inner,2820,NVIDIA L40S,8.9,45468,jcaicedogpu0003.chtc.wisc.edu,backfill1_6@jcaicedogpu0003.chtc.wisc.edu,1,0,0.7833333333333333
